    time   dayofyr   metabc(2)   strucc(2)    som1c(1)    som1c(2)    som2c(1)    som2c(2)      som3c
1845.83  325     28.6179    211.4270      4.2298     86.7497      1.5543   1137.5742   876.3925
1845.83  326     28.8059    211.5208      4.2350     86.7515      1.5563   1137.5786   876.3922
1845.83  327     28.9953    211.6161      4.2402     86.7535      1.5583   1137.5825   876.3920
1845.83  328     29.1857    211.7128      4.2454     86.7555      1.5602   1137.5864   876.3917
1845.83  329     29.3768    211.8106      4.2506     86.7578      1.5620   1137.5903   876.3915
1845.83  330     29.5685    211.9096      4.2559     86.7601      1.5639   1137.5942   876.3912
1845.83  331     29.7566    212.0081      4.2617     86.7627      1.5658   1137.5986   876.3910
1845.83  332     29.9450    212.1076      4.2673     86.7654      1.5677   1137.6025   876.3907
1845.83  333     30.1342    212.2084      4.2730     86.7682      1.5694   1137.6064   876.3905
1845.83  334     30.3238    212.3101      4.2786     86.7711      1.5712   1137.6104   876.3903
1845.83  335     30.5137    212.4129      4.2843     86.7741      1.5729   1137.6143   876.3900
1845.92  336     30.7021    212.5086      4.2899     86.7772      1.5746   1137.6177   876.3898
1845.92  337     30.8905    212.6052      4.2955     86.7803      1.5762   1137.6216   876.3895
1845.92  338     31.0636    212.6971      4.3032     86.7844      1.5784   1137.6260   876.3893
1845.92  339     31.2276    212.7867      4.3111     86.7892      1.5806   1137.6309   876.3893
1845.92  340     31.3902    212.8770      4.3190     86.7942      1.5828   1137.6357   876.3893
1845.92  341     31.5402    212.9641      4.3280     86.8001      1.5852   1137.6416   876.3890
1845.92  342     31.6746    213.0465      4.3385     86.8071      1.5880   1137.6475   876.3890
1845.92  343     31.8038    213.1277      4.3495     86.8146      1.5908   1137.6538   876.3890
1845.92  344     31.9520    213.2163      4.3587     86.8209      1.5932   1137.6587   876.3890
1845.92  345     32.1238    213.3138      4.3657     86.8257      1.5950   1137.6626   876.3888
1845.92  346     32.3155    213.4191      4.3705     86.8291      1.5962   1137.6655   876.3885
1845.92  347     32.5218    213.5306      4.3739     86.8315      1.5970   1137.6675   876.3885
1845.92  348     32.7303    213.6438      4.3769     86.8337      1.5977   1137.6689   876.3885
1845.92  349     32.9199    213.7513      4.3821     86.8374      1.5989   1137.6719   876.3883
1845.92  350     33.1035    213.8574      4.3879     86.8416      1.6003   1137.6748   876.3881
1845.92  351     33.2837    213.9631      4.3941     86.8463      1.6017   1137.6782   876.3878
1845.92  352     33.4617    214.0687      4.4006     86.8511      1.6032   1137.6816   876.3876
1845.92  353     33.6383    214.1744      4.4073     86.8562      1.6047   1137.6846   876.3873
1845.92  354     33.8138    214.2802      4.4141     86.8614      1.6062   1137.6875   876.3871
1845.92  355     33.9884    214.3862      4.4211     86.8667      1.6077   1137.6904   876.3868
1845.92  356     34.1625    214.4925      4.4282     86.8722      1.6092   1137.6934   876.3866
1845.92  357     34.3359    214.5992      4.4353     86.8778      1.6108   1137.6963   876.3864
1845.92  358     34.5089    214.7063      4.4426     86.8835      1.6123   1137.6992   876.3861
1845.92  359     34.6815    214.8136      4.4500     86.8894      1.6138   1137.7021   876.3859
1845.92  360     34.8537    214.9212      4.4574     86.8953      1.6153   1137.7056   876.3856
1845.92  361     35.0256    215.0292      4.4649     86.9013      1.6169   1137.7090   876.3854
1845.92  362     35.1972    215.1375      4.4724     86.9075      1.6184   1137.7119   876.3851
1845.92  363     35.3685    215.2460      4.4916     86.9137      1.6222   1137.7153   876.3849
1845.92  364     35.5396    215.3549      4.4993     86.9200      1.6237   1137.7188   876.3846
1845.92  365     35.7103    215.4641      4.5070     86.9264      1.6252   1137.7222   876.3844
1845.92  366     35.8808    215.5735      4.5147     86.9329      1.6267   1137.7256   876.3842
1846.00   1     36.0553    215.6789      4.5226     86.9395      1.6282   1137.7285   876.3839
1846.00   2     36.2293    215.7849      4.5304     86.9461      1.6297   1137.7314   876.3837
1846.00   3     36.4029    215.8912      4.5384     86.9528      1.6312   1137.7344   876.3834
1846.00   4     36.5762    215.9979      4.5463     86.9597      1.6327   1137.7373   876.3832
1846.00   5     36.7490    216.1050      4.5544     86.9666      1.6342   1137.7402   876.3829
1846.00   6     36.9215    216.2124      4.5751     86.9736      1.6381   1137.7432   876.3827
1846.00   7     37.0936    216.3202      4.5959     86.9806      1.6419   1137.7461   876.3824
1846.00   8     37.2654    216.4283      4.6168     86.9878      1.6457   1137.7495   876.3822
1846.00   9     37.4368    216.5366      4.6249     86.9949      1.6472   1137.7529   876.3820
1846.00  10     37.6079    216.6453      4.6331     87.0023      1.6487   1137.7563   876.3817
1846.00  11     37.7786    216.7543      4.6414     87.0096      1.6502   1137.7598   876.3815
1846.00  12     37.9489    216.8636      4.6496     87.0171      1.6516   1137.7627   876.3812
1846.00  13     38.1189    216.9732      4.6580     87.0247      1.6531   1137.7656   876.3810
1846.00  14     38.2885    217.0830      4.6664     87.0323      1.6546   1137.7686   876.3807
1846.00  15     38.4578    217.1932      4.6748     87.0400      1.6561   1137.7715   876.3805
1846.00  16     38.6269    217.3034      4.6833     87.0478      1.6575   1137.7739   876.3802
1846.00  17     38.7957    217.4138      4.6919     87.0556      1.6590   1137.7773   876.3800
1846.00  18     38.9641    217.5245      4.7005     87.0636      1.6605   1137.7808   876.3798
1846.00  19     39.1322    217.6354      4.7091     87.0715      1.6620   1137.7837   876.3795
1846.00  20     39.3000    217.7464      4.7178     87.0796      1.6634   1137.7866   876.3793
1846.00  21     39.4675    217.8578      4.7265     87.0878      1.6649   1137.7896   876.3790
1846.00  22     39.6346    217.9694      4.7353     87.0960      1.6663   1137.7925   876.3788
1846.00  23     39.8014    218.0812      4.7441     87.1043      1.6678   1137.7954   876.3785
1846.00  24     39.9679    218.1931      4.7529     87.1127      1.6693   1137.7983   876.3783
1846.00  25     40.1341    218.3051      4.7618     87.1212      1.6707   1137.8013   876.3781
1846.00  26     40.2999    218.4174      4.7708     87.1297      1.6722   1137.8042   876.3778
1846.00  27     40.4655    218.5299      4.7798     87.1383      1.6736   1137.8071   876.3776
1846.00  28     40.6307    218.6426      4.7888     87.1470      1.6751   1137.8096   876.3773
1846.00  29     40.7956    218.7554      4.7979     87.1558      1.6765   1137.8120   876.3771
1846.00  30     40.9603    218.8682      4.8070     87.1646      1.6780   1137.8149   876.3768
1846.00  31     41.1246    218.9812      4.8162     87.1735      1.6795   1137.8179   876.3766
1846.08  32     41.3088    219.1040      4.8264     87.1835      1.6811   1137.8213   876.3763
1846.08  33     41.4925    219.2270      4.8366     87.1935      1.6827   1137.8247   876.3761
1846.08  34     41.6757    219.3502      4.8469     87.2036      1.6843   1137.8281   876.3759
1846.08  35     41.8585    219.4736      4.8573     87.2139      1.6859   1137.8315   876.3756
1846.08  36     42.0409    219.5972      4.8677     87.2242      1.6875   1137.8350   876.3754
1846.08  37     42.2228    219.7209      4.8782     87.2346      1.6891   1137.8384   876.3751
1846.08  38     42.4043    219.8449      4.8887     87.2450      1.6907   1137.8418   876.3749
1846.08  39     42.5853    219.9691      4.8992     87.2557      1.6923   1137.8452   876.3746
1846.08  40     42.7660    220.0934      4.9099     87.2663      1.6939   1137.8486   876.3744
1846.08  41     42.9462    220.2178      4.9205     87.2771      1.6955   1137.8516   876.3741
1846.08  42     43.1260    220.3423      4.9313     87.2880      1.6972   1137.8545   876.3739
1846.08  43     43.3055    220.4671      4.9420     87.2990      1.6988   1137.8574   876.3737
1846.08  44     43.4845    220.5920      4.9529     87.3101      1.7004   1137.8604   876.3734
1846.08  45     43.6631    220.7170      4.9637     87.3213      1.7020   1137.8633   876.3732
1846.08  46     43.8413    220.8421      4.9747     87.3325      1.7036   1137.8662   876.3729
1846.08  47     44.0194    220.9670      4.9856     87.3439      1.7052   1137.8696   876.3727
1846.08  48     44.1971    221.0921      4.9967     87.3553      1.7068   1137.8735   876.3724
1846.08  49     44.3743    221.2174      5.0077     87.3668      1.7085   1137.8774   876.3722
1846.08  50     44.5513    221.3427      5.0189     87.3785      1.7101   1137.8813   876.3719
1846.08  51     44.7278    221.4680      5.0300     87.3902      1.7117   1137.8853   876.3717
1846.08  52     44.9039    221.5935      5.0413     87.4020      1.7133   1137.8892   876.3715
1846.08  53     45.0797    221.7191      5.0525     87.4139      1.7149   1137.8931   876.3712
1846.08  54     45.2551    221.8448      5.0638     87.4259      1.7166   1137.8970   876.3710
1846.08  55     45.4302    221.9706      5.0752     87.4380      1.7182   1137.9004   876.3707
1846.08  56     45.6049    222.0964      5.0866     87.4501      1.7198   1137.9033   876.3705
1846.08  57     45.7793    222.2222      5.0981     87.4623      1.7214   1137.9063   876.3702
1846.08  58     45.9532    222.3481      5.1095     87.4746      1.7231   1137.9092   876.3700
1846.08  59     46.1269    222.4741      5.1211     87.4870      1.7247   1137.9121   876.3698
1846.17  60     46.2921    222.5792      5.1315     87.4983      1.7262   1137.9150   876.3695
1846.17  61     46.4566    222.6848      5.1420     87.5096      1.7276   1137.9180   876.3693
1846.17  62     46.6206    222.7907      5.1526     87.5211      1.7291   1137.9209   876.3690
1846.17  63     46.7841    222.8969      5.1631     87.5325      1.7306   1137.9238   876.3688
1846.17  64     46.9469    223.0034      5.1737     87.5442      1.7320   1137.9268   876.3685
1846.17  65     47.1093    223.1102      5.1844     87.5558      1.7335   1137.9297   876.3683
1846.17  66     47.2711    223.2173      5.1950     87.5675      1.7350   1137.9326   876.3680
1846.17  67     47.4324    223.3246      5.2057     87.5793      1.7365   1137.9355   876.3678
1846.17  68     47.5931    223.4322      5.2164     87.5912      1.7380   1137.9385   876.3676
1846.17  69     47.7454    223.5381      5.2298     87.6047      1.7398   1137.9419   876.3673
1846.17  70     47.8964    223.6441      5.2440     87.6184      1.7418   1137.9458   876.3671
1846.17  71     48.0465    223.7501      5.2583     87.6323      1.7437   1137.9497   876.3668
1846.17  72     48.1945    223.8564      5.2726     87.6465      1.7457   1137.9526   876.3666
1846.17  73     48.3408    223.9628      5.2869     87.6610      1.7476   1137.9561   876.3663
1846.17  74     48.4854    224.0694      5.3012     87.6758      1.7496   1137.9595   876.3661
1846.17  75     48.6289    224.1759      5.3156     87.6908      1.7516   1137.9629   876.3658
1846.17  76     48.7710    224.2826      5.3300     87.7060      1.7535   1137.9668   876.3656
1846.17  77     48.9120    224.3893      5.3445     87.7215      1.7555   1137.9707   876.3654
1846.17  78     49.0519    224.4960      5.3590     87.7371      1.7575   1137.9741   876.3651
1846.17  79     49.1851    224.6014      5.3735     87.7542      1.7595   1137.9780   876.3649
1846.17  80     49.3149    224.7063      5.3880     87.7718      1.7614   1137.9819   876.3646
1846.17  81     49.4435    224.8111      5.4024     87.7897      1.7634   1137.9858   876.3644
1846.17  82     49.5722    224.9161      5.4170     87.8076      1.7654   1137.9897   876.3641
1846.17  83     49.6972    225.0201      5.4317     87.8263      1.7674   1137.9937   876.3639
1846.17  84     49.8217    225.1240      5.4463     87.8452      1.7694   1137.9976   876.3636
1846.17  85     49.9435    225.2275      5.4610     87.8645      1.7714   1138.0024   876.3634
1846.17  86     50.0178    225.3196      5.4831     87.8938      1.7744   1138.0093   876.3634
1846.17  87     50.0732    225.4065      5.5083     87.9270      1.7778   1138.0161   876.3634
1846.17  88     50.1616    225.5009      5.5483     87.9535      1.7832   1138.0225   876.3634
1846.17  89     50.2604    225.5976      5.5667     87.9779      1.7858   1138.0273   876.3632
1846.17  90     50.3647    225.6955      5.5842     88.0012      1.7882   1138.0327   876.3629
1846.25  91     50.4836    225.7900      5.6017     88.0246      1.7906   1138.0381   876.3627
1846.25  92     50.6045    225.8854      5.6189     88.0475      1.7929   1138.0430   876.3624
1846.25  93     50.6816    225.9704      5.6429     88.0796      1.7962   1138.0493   876.3622
1846.25  94     50.7338    226.0493      5.6708     88.1169      1.8001   1138.0566   876.3622
1846.25  95     50.7822    226.1272      5.6993     88.1550      1.8040   1138.0645   876.3619
1846.25  96     50.8247    226.2035      5.7288     88.1944      1.8081   1138.0718   876.3617
1846.25  97     50.8688    226.2799      5.7580     88.2335      1.8121   1138.0796   876.3615
1846.25  98     50.9180    226.3574      5.7864     88.2715      1.8161   1138.0869   876.3612
1846.25  99     50.9931    226.4410      5.8107     88.3041      1.8195   1138.0933   876.3612
1846.25  100     51.0823    226.5280      5.8328     88.3337      1.8226   1138.0990   876.3612
1846.25  101     51.1605    226.6124      5.8564     88.3657      1.8259   1138.1053   876.3610
1846.25  102     51.2262    226.6939      5.8818     88.4003      1.8295   1138.1117   876.3610
1846.25  103     51.2858    226.7739      5.9077     88.4362      1.8331   1138.1193   876.3610
1846.25  104     51.3062    226.8443      5.9394     88.4804      1.8376   1138.1285   876.3607
1846.25  105     51.3087    226.9098      5.9728     88.5283      1.8424   1138.1383   876.3605
